Customer Postal Code;Customer Key;Customer ID;Customer Name;Customer Segment;Customer City;State Key;Customer State;Customer Region
10035;3615;PF-19120;Peter Fuller;Consumer;New York City;31;New York;East
61701;3616;PF-19165;Philip Fox;Consumer;Bloomington;12;Illinois;Central
98502;3617;PF-19165;Philip Fox;Consumer;Olympia;46;Washington;West
92105;3618;PF-19165;Philip Fox;Consumer;San Diego;4;California;West
10035;3619;PF-19165;Philip Fox;Consumer;New York City;31;New York;East
30328;3620;PF-19165;Philip Fox;Consumer;Sandy Springs;10;Georgia;South
94601;3621;PF-19165;Philip Fox;Consumer;Oakland;4;California;West
94122;3622;PF-19225;Phillip Flathmann;Consumer;San Francisco;4;California;West
90032;3623;PF-19225;Phillip Flathmann;Consumer;Los Angeles;4;California;West
90045;3624;PF-19225;Phillip Flathmann;Consumer;Los Angeles;4;California;West
98026;3625;PF-19225;Phillip Flathmann;Consumer;Edmonds;46;Washington;West
30318;3626;PF-19225;Phillip Flathmann;Consumer;Atlanta;10;Georgia;South
94110;3627;PG-18820;Patrick Gardner;Consumer;San Francisco;4;California;West
33437;3628;PG-18820;Patrick Gardner;Consumer;Boynton Beach;9;Florida;South
10009;3629;PG-18820;Patrick Gardner;Consumer;New York City;31;New York;East
85301;3630;PG-18820;Patrick Gardner;Consumer;Glendale;2;Arizona;West
30080;3631;PG-18820;Patrick Gardner;Consumer;Smyrna;10;Georgia;South
93309;3632;PG-18820;Patrick Gardner;Consumer;Bakersfield;4;California;West
75007;3633;PG-18820;Patrick Gardner;Consumer;Carrollton;42;Texas;Central
10011;3634;PG-18820;Patrick Gardner;Consumer;New York City;31;New York;East
40214;3635;PG-18820;Patrick Gardner;Consumer;Louisville;16;Kentucky;South
92105;3636;PG-18820;Patrick Gardner;Consumer;San Diego;4;California;West
68104;3637;PG-18820;Patrick Gardner;Consumer;Omaha;26;Nebraska;Central
75081;3638;PG-18820;Patrick Gardner;Consumer;Dallas;42;Texas;Central
55901;3639;PG-18895;Paul Gonzalez;Consumer;Rochester;22;Minnesota;Central
7960;3640;PG-18895;Paul Gonzalez;Consumer;Morristown;29;New Jersey;East
76106;3641;PG-18895;Paul Gonzalez;Consumer;Fort Worth;42;Texas;Central
94122;3642;PG-18895;Paul Gonzalez;Consumer;San Francisco;4;California;West
10035;3643;PG-18895;Paul Gonzalez;Consumer;New York City;31;New York;East
94109;3644;PG-18895;Paul Gonzalez;Consumer;San Francisco;4;California;West
22153;3645;PG-18895;Paul Gonzalez;Consumer;Springfield;45;Virginia;South
90008;3646;PG-18895;Paul Gonzalez;Consumer;Los Angeles;4;California;West
23223;3647;PG-18895;Paul Gonzalez;Consumer;Richmond;45;Virginia;South
33801;3648;PH-18790;Patricia Hirasaki;Home Office;Lakeland;9;Florida;South
37130;3649;PJ-18835;Patrick Jones;Corporate;Murfreesboro;41;Tennessee;South
10035;3650;PJ-18835;Patrick Jones;Corporate;New York City;31;New York;East
22153;3651;PJ-18835;Patrick Jones;Corporate;Springfield;45;Virginia;South
40475;3652;PJ-18835;Patrick Jones;Corporate;Richmond;16;Kentucky;South
61107;3653;PJ-18835;Patrick Jones;Corporate;Rockford;12;Illinois;Central
98115;3654;PJ-18835;Patrick Jones;Corporate;Seattle;46;Washington;West
94122;3655;PJ-18835;Patrick Jones;Corporate;San Francisco;4;California;West
75217;3656;PJ-18835;Patrick Jones;Corporate;Dallas;42;Texas;Central
92704;3657;PJ-19015;Pauline Johnson;Consumer;Santa Ana;4;California;West
36608;3658;PJ-19015;Pauline Johnson;Consumer;Mobile;1;Alabama;South
33180;3659;PJ-19015;Pauline Johnson;Consumer;Miami;9;Florida;South
43229;3660;PJ-19015;Pauline Johnson;Consumer;Columbus;34;Ohio;East
11561;3661;PJ-19015;Pauline Johnson;Consumer;Long Beach;31;New York;East
10024;3662;PJ-19015;Pauline Johnson;Consumer;New York City;31;New York;East
19143;3663;PK-18910;Paul Knutson;Home Office;Philadelphia;37;Pennsylvania;East
94109;3664;PK-18910;Paul Knutson;Home Office;San Francisco;4;California;West
53711;3665;PK-19075;Pete Kriz;Consumer;Madison;48;Wisconsin;Central
48227;3666;PK-19075;Pete Kriz;Consumer;Detroit;21;Michigan;Central
43229;3667;PK-19075;Pete Kriz;Consumer;Columbus;34;Ohio;East
94110;3668;PK-19075;Pete Kriz;Consumer;San Francisco;4;California;West
29203;3669;PK-19075;Pete Kriz;Consumer;Columbia;39;South Carolina;South
53209;3670;PK-19075;Pete Kriz;Consumer;Milwaukee;48;Wisconsin;Central
19711;3671;PK-19075;Pete Kriz;Consumer;Newark;7;Delaware;East
94122;3672;PK-19075;Pete Kriz;Consumer;San Francisco;4;California;West
92307;3673;PK-19075;Pete Kriz;Consumer;Apple Valley;4;California;West
10011;3674;PK-19075;Pete Kriz;Consumer;New York City;31;New York;East
37211;3675;PK-19075;Pete Kriz;Consumer;Nashville;41;Tennessee;South
10035;3676;PK-19075;Pete Kriz;Consumer;New York City;31;New York;East
60610;3677;PL-18925;Paul Lucas;Home Office;Chicago;12;Illinois;Central
19143;3678;PL-18925;Paul Lucas;Home Office;Philadelphia;37;Pennsylvania;East
19140;3679;PL-18925;Paul Lucas;Home Office;Philadelphia;37;Pennsylvania;East
98115;3680;PL-18925;Paul Lucas;Home Office;Seattle;46;Washington;West
90049;3681;PL-18925;Paul Lucas;Home Office;Los Angeles;4;California;West
49201;3682;PM-18940;Paul MacIntyre;Consumer;Jackson;21;Michigan;Central
77590;3683;PM-18940;Paul MacIntyre;Consumer;Texas City;42;Texas;Central
22153;3684;PM-18940;Paul MacIntyre;Consumer;Springfield;45;Virginia;South
48227;3685;PM-19135;Peter McVee;Home Office;Detroit;21;Michigan;Central
78207;3686;PM-19135;Peter McVee;Home Office;San Antonio;42;Texas;Central
3820;3687;PM-19135;Peter McVee;Home Office;Dover;28;New Hampshire;East
32216;3688;PM-19135;Peter McVee;Home Office;Jacksonville;9;Florida;South
10009;3689;PN-18775;Parhena Norris;Home Office;New York City;31;New York;East
10011;3690;PN-18775;Parhena Norris;Home Office;New York City;31;New York;East
29203;3691;PN-18775;Parhena Norris;Home Office;Columbia;39;South Carolina;South
33180;3692;PN-18775;Parhena Norris;Home Office;Miami;9;Florida;South
93309;3693;PN-18775;Parhena Norris;Home Office;Bakersfield;4;California;West
37211;3694;PN-18775;Parhena Norris;Home Office;Nashville;41;Tennessee;South
68104;3695;PN-18775;Parhena Norris;Home Office;Omaha;26;Nebraska;Central
37042;3696;PN-18775;Parhena Norris;Home Office;Clarksville;41;Tennessee;South
19143;3697;PO-18850;Patrick O'Brill;Consumer;Philadelphia;37;Pennsylvania;East
52601;3698;PO-18850;Patrick O'Brill;Consumer;Burlington;14;Iowa;Central
32303;3699;PO-18850;Patrick O'Brill;Consumer;Tallahassee;9;Florida;South
33012;3700;PO-18850;Patrick O'Brill;Consumer;Hialeah;9;Florida;South
32216;3701;PO-18850;Patrick O'Brill;Consumer;Jacksonville;9;Florida;South
23464;3702;PO-18850;Patrick O'Brill;Consumer;Virginia Beach;45;Virginia;South
75061;3703;PO-18850;Patrick O'Brill;Consumer;Irving;42;Texas;Central
94109;3704;PO-18850;Patrick O'Brill;Consumer;San Francisco;4;California;West
90008;3705;PO-18850;Patrick O'Brill;Consumer;Los Angeles;4;California;West
76063;3706;PO-18850;Patrick O'Brill;Consumer;Mansfield;42;Texas;Central
77041;3707;PO-18850;Patrick O'Brill;Consumer;Houston;42;Texas;Central
48185;3708;PO-18865;Patrick O'Donnell;Consumer;Westland;21;Michigan;Central
29203;3709;PO-18865;Patrick O'Donnell;Consumer;Columbia;39;South Carolina;South
10009;3710;PO-18865;Patrick O'Donnell;Consumer;New York City;31;New York;East
90036;3711;PO-18865;Patrick O'Donnell;Consumer;Los Angeles;4;California;West
46203;3712;PO-18865;Patrick O'Donnell;Consumer;Indianapolis;13;Indiana;Central
1752;3713;PO-18865;Patrick O'Donnell;Consumer;Marlborough;20;Massachusetts;East
7017;3714;PO-18865;Patrick O'Donnell;Consumer;East Orange;29;New Jersey;East
60623;3715;PO-19180;Philisse Overcash;Home Office;Chicago;12;Illinois;Central
10011;3716;PO-19180;Philisse Overcash;Home Office;New York City;31;New York;East
98115;3717;PO-19180;Philisse Overcash;Home Office;Seattle;46;Washington;West
77095;3718;PO-19180;Philisse Overcash;Home Office;Houston;42;Texas;Central
55113;3719;PO-19180;Philisse Overcash;Home Office;Roseville;22;Minnesota;Central
98103;3720;PO-19180;Philisse Overcash;Home Office;Seattle;46;Washington;West
10035;3721;PO-19180;Philisse Overcash;Home Office;New York City;31;New York;East
53142;3722;PO-19180;Philisse Overcash;Home Office;Kenosha;48;Wisconsin;Central
80027;3723;PO-19180;Philisse Overcash;Home Office;Louisville;5;Colorado;West
60540;3724;PO-19195;Phillina Ober;Home Office;Naperville;12;Illinois;Central
10011;3725;PO-19195;Phillina Ober;Home Office;New York City;31;New York;East
7002;3726;PO-19195;Phillina Ober;Home Office;Bayonne;29;New Jersey;East
94122;3727;PO-19195;Phillina Ober;Home Office;San Francisco;4;California;West
19140;3728;PO-19195;Phillina Ober;Home Office;Philadelphia;37;Pennsylvania;East
30080;3729;PP-18955;Paul Prost;Home Office;Smyrna;10;Georgia;South
1040;3730;PP-18955;Paul Prost;Home Office;Holyoke;20;Massachusetts;East
45503;3731;PP-18955;Paul Prost;Home Office;Springfield;34;Ohio;East
65807;3732;PP-18955;Paul Prost;Home Office;Springfield;24;Missouri;Central
98115;3733;PP-18955;Paul Prost;Home Office;Seattle;46;Washington;West
90036;3734;PP-18955;Paul Prost;Home Office;Los Angeles;4;California;West
19711;3735;PP-18955;Paul Prost;Home Office;Newark;7;Delaware;East
33021;3736;PP-18955;Paul Prost;Home Office;Hollywood;9;Florida;South
10009;3737;PP-18955;Paul Prost;Home Office;New York City;31;New York;East
19134;3738;PP-18955;Paul Prost;Home Office;Philadelphia;37;Pennsylvania;East
94601;3739;PR-18880;Patrick Ryan;Consumer;Oakland;4;California;West
33710;3740;PR-18880;Patrick Ryan;Consumer;Saint Petersburg;9;Florida;South
60025;3741;PR-18880;Patrick Ryan;Consumer;Glenview;12;Illinois;Central
33614;3742;PR-18880;Patrick Ryan;Consumer;Tampa;9;Florida;South
94109;3743;PR-18880;Patrick Ryan;Consumer;San Francisco;4;California;West
90008;3744;PS-18760;Pamela Stobb;Consumer;Los Angeles;4;California;West
19140;3745;PS-18760;Pamela Stobb;Consumer;Philadelphia;37;Pennsylvania;East
79907;3746;PS-18760;Pamela Stobb;Consumer;El Paso;42;Texas;Central
1810;3747;PS-18760;Pamela Stobb;Consumer;Andover;20;Massachusetts;East
78207;3748;PS-18760;Pamela Stobb;Consumer;San Antonio;42;Texas;Central
60610;3749;PS-18970;Paul Stevenson;Home Office;Chicago;12;Illinois;Central
42420;3750;PS-18970;Paul Stevenson;Home Office;Henderson;16;Kentucky;South
74133;3751;PS-18970;Paul Stevenson;Home Office;Tulsa;35;Oklahoma;Central
20735;3752;PS-18970;Paul Stevenson;Home Office;Clinton;19;Maryland;East
10024;3753;PS-18970;Paul Stevenson;Home Office;New York City;31;New York;East
90049;3754;PS-18970;Paul Stevenson;Home Office;Los Angeles;4;California;West
98105;3755;PS-18970;Paul Stevenson;Home Office;Seattle;46;Washington;West
85023;3756;PS-18970;Paul Stevenson;Home Office;Phoenix;2;Arizona;West
28205;3757;PS-19045;Penelope Sewall;Home Office;Charlotte;32;North Carolina;South
22801;3758;PS-19045;Penelope Sewall;Home Office;Harrisonburg;45;Virginia;South
90032;3759;PS-19045;Penelope Sewall;Home Office;Los Angeles;4;California;West
48310;3760;PS-19045;Penelope Sewall;Home Office;Sterling Heights;21;Michigan;Central
4240;3761;PS-19045;Penelope Sewall;Home Office;Lewiston;18;Maine;East
92054;3762;PS-19045;Penelope Sewall;Home Office;Oceanside;4;California;West
10011;3763;PS-19045;Penelope Sewall;Home Office;New York City;31;New York;East
77070;3764;PT-19090;Pete Takahito;Consumer;Houston;42;Texas;Central
78207;3765;PT-19090;Pete Takahito;Consumer;San Antonio;42;Texas;Central
32216;3766;PT-19090;Pete Takahito;Consumer;Jacksonville;9;Florida;South
60623;3767;PT-19090;Pete Takahito;Consumer;Chicago;12;Illinois;Central
94122;3768;PV-18985;Paul Van Hugh;Home Office;San Francisco;4;California;West
53209;3769;PV-18985;Paul Van Hugh;Home Office;Milwaukee;48;Wisconsin;Central
90036;3770;PV-18985;Paul Van Hugh;Home Office;Los Angeles;4;California;West
2138;3771;PV-18985;Paul Van Hugh;Home Office;Cambridge;20;Massachusetts;East
77573;3772;PV-18985;Paul Van Hugh;Home Office;League City;42;Texas;Central
40475;3773;PW-19030;Pauline Webber;Corporate;Richmond;16;Kentucky;South
10009;3774;PW-19030;Pauline Webber;Corporate;New York City;31;New York;East
90036;3775;PW-19030;Pauline Webber;Corporate;Los Angeles;4;California;West
13440;3776;PW-19030;Pauline Webber;Corporate;Rome;31;New York;East
33068;3777;PW-19030;Pauline Webber;Corporate;Pompano Beach;9;Florida;South
13601;3778;PW-19030;Pauline Webber;Corporate;Watertown;31;New York;East
98105;3779;PW-19030;Pauline Webber;Corporate;Seattle;46;Washington;West
52302;3780;PW-19030;Pauline Webber;Corporate;Marion;14;Iowa;Central
90049;3781;PW-19030;Pauline Webber;Corporate;Los Angeles;4;California;West
80027;3782;PW-19240;Pierre Wener;Consumer;Louisville;5;Colorado;West
77036;3783;PW-19240;Pierre Wener;Consumer;Houston;42;Texas;Central
19140;3784;PW-19240;Pierre Wener;Consumer;Philadelphia;37;Pennsylvania;East
32503;3785;PW-19240;Pierre Wener;Consumer;Pensacola;9;Florida;South
21044;3786;PW-19240;Pierre Wener;Consumer;Columbia;19;Maryland;East
94110;3787;PW-19240;Pierre Wener;Consumer;San Francisco;4;California;West
19805;3788;PW-19240;Pierre Wener;Consumer;Wilmington;7;Delaware;East
55106;3789;QJ-19255;Quincy Jones;Corporate;Saint Paul;22;Minnesota;Central
19143;3790;QJ-19255;Quincy Jones;Corporate;Philadelphia;37;Pennsylvania;East
5408;3791;QJ-19255;Quincy Jones;Corporate;Burlington;44;Vermont;East
10009;3792;QJ-19255;Quincy Jones;Corporate;New York City;31;New York;East
22153;3793;QJ-19255;Quincy Jones;Corporate;Springfield;45;Virginia;South
60653;3794;QJ-19255;Quincy Jones;Corporate;Chicago;12;Illinois;Central
19134;3795;QJ-19255;Quincy Jones;Corporate;Philadelphia;37;Pennsylvania;East
48234;3796;QJ-19255;Quincy Jones;Corporate;Detroit;21;Michigan;Central
10035;3797;RA-19285;Ralph Arnett;Consumer;New York City;31;New York;East
10024;3798;RA-19285;Ralph Arnett;Consumer;New York City;31;New York;East
61604;3799;RA-19285;Ralph Arnett;Consumer;Peoria;12;Illinois;Central
77070;3800;RA-19285;Ralph Arnett;Consumer;Houston;42;Texas;Central
90004;3801;RA-19285;Ralph Arnett;Consumer;Los Angeles;4;California;West
19120;3802;RA-19285;Ralph Arnett;Consumer;Philadelphia;37;Pennsylvania;East
33801;3803;RA-19285;Ralph Arnett;Consumer;Lakeland;9;Florida;South
92037;3804;RA-19285;Ralph Arnett;Consumer;San Diego;4;California;West
47374;3805;RA-19285;Ralph Arnett;Consumer;Richmond;13;Indiana;Central
90049;3806;RA-19885;Ruben Ausman;Corporate;Los Angeles;4;California;West
87401;3807;RA-19885;Ruben Ausman;Corporate;Farmington;30;New Mexico;West
31907;3808;RA-19885;Ruben Ausman;Corporate;Columbus;10;Georgia;South
32216;3809;RA-19885;Ruben Ausman;Corporate;Jacksonville;9;Florida;South
35601;3810;RA-19885;Ruben Ausman;Corporate;Decatur;1;Alabama;South
94109;3811;RA-19885;Ruben Ausman;Corporate;San Francisco;4;California;West
30605;3812;RA-19885;Ruben Ausman;Corporate;Athens;10;Georgia;South
77095;3813;RA-19915;Russell Applegate;Consumer;Houston;42;Texas;Central
80219;3814;RA-19915;Russell Applegate;Consumer;Denver;5;Colorado;West
92024;3815;RA-19915;Russell Applegate;Consumer;Encinitas;4;California;West
75220;3816;RA-19915;Russell Applegate;Consumer;Dallas;42;Texas;Central
10011;3817;RA-19915;Russell Applegate;Consumer;New York City;31;New York;East
60653;3818;RA-19915;Russell Applegate;Consumer;Chicago;12;Illinois;Central
31907;3819;RA-19915;Russell Applegate;Consumer;Columbus;10;Georgia;South
60035;3820;RA-19915;Russell Applegate;Consumer;Highland Park;12;Illinois;Central
47201;3821;RA-19915;Russell Applegate;Consumer;Columbus;13;Indiana;Central
92563;3822;RA-19945;Ryan Akin;Consumer;Murrieta;4;California;West
33178;3823;RA-19945;Ryan Akin;Consumer;Miami;9;Florida;South
75217;3824;RA-19945;Ryan Akin;Consumer;Dallas;42;Texas;Central
80022;3825;RA-19945;Ryan Akin;Consumer;Commerce City;5;Colorado;West
44105;3826;RA-19945;Ryan Akin;Consumer;Cleveland;34;Ohio;East
19143;3827;RB-19330;Randy Bradley;Consumer;Philadelphia;37;Pennsylvania;East
78745;3828;RB-19330;Randy Bradley;Consumer;Austin;42;Texas;Central
13021;3829;RB-19360;Raymond Buch;Consumer;Auburn;31;New York;East
57103;3830;RB-19360;Raymond Buch;Consumer;Sioux Falls;40;South Dakota;Central
45231;3831;RB-19360;Raymond Buch;Consumer;Cincinnati;34;Ohio;East
37211;3832;RB-19360;Raymond Buch;Consumer;Nashville;41;Tennessee;South
94122;3833;RB-19360;Raymond Buch;Consumer;San Francisco;4;California;West
98115;3834;RB-19360;Raymond Buch;Consumer;Seattle;46;Washington;West
63116;3835;RB-19435;Richard Bierner;Consumer;Saint Louis;24;Missouri;Central
77070;3836;RB-19435;Richard Bierner;Consumer;Houston;42;Texas;Central
92105;3837;RB-19435;Richard Bierner;Consumer;San Diego;4;California;West
22153;3838;RB-19435;Richard Bierner;Consumer;Springfield;45;Virginia;South
90004;3839;RB-19435;Richard Bierner;Consumer;Los Angeles;4;California;West
95661;3840;RB-19435;Richard Bierner;Consumer;Roseville;4;California;West
43229;3841;RB-19435;Richard Bierner;Consumer;Columbus;34;Ohio;East
7060;3842;RB-19435;Richard Bierner;Consumer;Plainfield;29;New Jersey;East
60610;3843;RB-19465;Rick Bensley;Home Office;Chicago;12;Illinois;Central
94591;3844;RB-19465;Rick Bensley;Home Office;Vallejo;4;California;West
68025;3845;RB-19465;Rick Bensley;Home Office;Fremont;26;Nebraska;Central
19143;3846;RB-19465;Rick Bensley;Home Office;Philadelphia;37;Pennsylvania;East
98103;3847;RB-19465;Rick Bensley;Home Office;Seattle;46;Washington;West
74133;3848;RB-19465;Rick Bensley;Home Office;Tulsa;35;Oklahoma;Central
10024;3849;RB-19465;Rick Bensley;Home Office;New York City;31;New York;East
90036;3850;RB-19465;Rick Bensley;Home Office;Los Angeles;4;California;West
6460;3851;RB-19465;Rick Bensley;Home Office;Milford;6;Connecticut;East
32303;3852;RB-19465;Rick Bensley;Home Office;Tallahassee;9;Florida;South
48227;3853;RB-19465;Rick Bensley;Home Office;Detroit;21;Michigan;Central
60653;3854;RB-19465;Rick Bensley;Home Office;Chicago;12;Illinois;Central
47201;3855;RB-19570;Rob Beeghly;Consumer;Columbus;13;Indiana;Central
28540;3856;RB-19570;Rob Beeghly;Consumer;Jacksonville;32;North Carolina;South
98105;3857;RB-19570;Rob Beeghly;Consumer;Seattle;46;Washington;West
60610;3858;RB-19570;Rob Beeghly;Consumer;Chicago;12;Illinois;Central
60174;3859;RB-19570;Rob Beeghly;Consumer;Saint Charles;12;Illinois;Central
89031;3860;RB-19645;Robert Barroso;Corporate;North Las Vegas;27;Nevada;West
59102;3861;RB-19645;Robert Barroso;Corporate;Billings;25;Montana;West
38109;3862;RB-19645;Robert Barroso;Corporate;Memphis;41;Tennessee;South
90032;3863;RB-19645;Robert Barroso;Corporate;Los Angeles;4;California;West
30318;3864;RB-19645;Robert Barroso;Corporate;Atlanta;10;Georgia;South
97206;3865;RB-19705;Roger Barcio;Home Office;Portland;36;Oregon;West
10009;3866;RB-19705;Roger Barcio;Home Office;New York City;31;New York;East
77070;3867;RB-19705;Roger Barcio;Home Office;Houston;42;Texas;Central
10035;3868;RB-19705;Roger Barcio;Home Office;New York City;31;New York;East
28052;3869;RB-19795;Ross Baird;Home Office;Gastonia;32;North Carolina;South
19120;3870;RB-19795;Ross Baird;Home Office;Philadelphia;37;Pennsylvania;East
19143;3871;RB-19795;Ross Baird;Home Office;Philadelphia;37;Pennsylvania;East
28205;3872;RB-19795;Ross Baird;Home Office;Charlotte;32;North Carolina;South
94110;3873;RB-19795;Ross Baird;Home Office;San Francisco;4;California;West
48640;3874;RB-19795;Ross Baird;Home Office;Midland;21;Michigan;Central
80219;3875;RB-19795;Ross Baird;Home Office;Denver;5;Colorado;West
90036;3876;RB-19795;Ross Baird;Home Office;Los Angeles;4;California;West
60610;3877;RC-19825;Roy Collins;Consumer;Chicago;12;Illinois;Central
40214;3878;RC-19825;Roy Collins;Consumer;Louisville;16;Kentucky;South
22304;3879;RC-19825;Roy Collins;Consumer;Alexandria;45;Virginia;South
91104;3880;RC-19825;Roy Collins;Consumer;Pasadena;4;California;West
6824;3881;RC-19825;Roy Collins;Consumer;Fairfield;6;Connecticut;East
80906;3882;RC-19825;Roy Collins;Consumer;Colorado Springs;5;Colorado;West
43229;3883;RC-19960;Ryan Crowe;Consumer;Columbus;34;Ohio;East
32216;3884;RC-19960;Ryan Crowe;Consumer;Jacksonville;9;Florida;South
97477;3885;RC-19960;Ryan Crowe;Consumer;Springfield;36;Oregon;West
21215;3886;RC-19960;Ryan Crowe;Consumer;Baltimore;19;Maryland;East
77041;3887;RC-19960;Ryan Crowe;Consumer;Houston;42;Texas;Central
49505;3888;RC-19960;Ryan Crowe;Consumer;Grand Rapids;21;Michigan;Central
98502;3889;RD-19480;Rick Duston;Consumer;Olympia;46;Washington;West
77095;3890;RD-19480;Rick Duston;Consumer;Houston;42;Texas;Central
47374;3891;RD-19480;Rick Duston;Consumer;Richmond;13;Indiana;Central
46544;3892;RD-19480;Rick Duston;Consumer;Mishawaka;13;Indiana;Central
92105;3893;RD-19480;Rick Duston;Consumer;San Diego;4;California;West
94122;3894;RD-19480;Rick Duston;Consumer;San Francisco;4;California;West
89115;3895;RD-19480;Rick Duston;Consumer;Las Vegas;27;Nevada;West
11561;3896;RD-19480;Rick Duston;Consumer;Long Beach;31;New York;East
42420;3897;RD-19585;Rob Dowd;Consumer;Henderson;16;Kentucky;South
75023;3898;RD-19585;Rob Dowd;Consumer;Plano;42;Texas;Central
48205;3899;RD-19585;Rob Dowd;Consumer;Detroit;21;Michigan;Central
92592;3900;RD-19585;Rob Dowd;Consumer;Temecula;4;California;West
30605;3901;RD-19585;Rob Dowd;Consumer;Athens;10;Georgia;South
90004;3902;RD-19585;Rob Dowd;Consumer;Los Angeles;4;California;West
10011;3903;RD-19585;Rob Dowd;Consumer;New York City;31;New York;East
52001;3904;RD-19585;Rob Dowd;Consumer;Dubuque;14;Iowa;Central
90008;3905;RD-19585;Rob Dowd;Consumer;Los Angeles;4;California;West
13501;3906;RD-19585;Rob Dowd;Consumer;Utica;31;New York;East
63376;3907;RD-19660;Robert Dilbeck;Home Office;Saint Peters;24;Missouri;Central
64055;3908;RD-19660;Robert Dilbeck;Home Office;Independence;24;Missouri;Central
94601;3909;RD-19660;Robert Dilbeck;Home Office;Oakland;4;California;West
19134;3910;RD-19660;Robert Dilbeck;Home Office;Philadelphia;37;Pennsylvania;East
98103;3911;RD-19660;Robert Dilbeck;Home Office;Seattle;46;Washington;West
32114;3912;RD-19720;Roger Demir;Consumer;Daytona Beach;9;Florida;South
10024;3913;RD-19720;Roger Demir;Consumer;New York City;31;New York;East
47905;3914;RD-19720;Roger Demir;Consumer;Lafayette;13;Indiana;Central
60610;3915;RD-19720;Roger Demir;Consumer;Chicago;12;Illinois;Central
98105;3916;RD-19720;Roger Demir;Consumer;Seattle;46;Washington;West
94122;3917;RD-19720;Roger Demir;Consumer;San Francisco;4;California;West
85023;3918;RD-19720;Roger Demir;Consumer;Phoenix;2;Arizona;West
95037;3919;RD-19720;Roger Demir;Consumer;Morgan Hill;4;California;West
6457;3920;RD-19720;Roger Demir;Consumer;Middletown;6;Connecticut;East
19134;3921;RD-19720;Roger Demir;Consumer;Philadelphia;37;Pennsylvania;East
90045;3922;RD-19810;Ross DeVincentis;Home Office;Los Angeles;4;California;West
14609;3923;RD-19810;Ross DeVincentis;Home Office;Rochester;31;New York;East
10035;3924;RD-19810;Ross DeVincentis;Home Office;New York City;31;New York;East
40475;3925;RD-19810;Ross DeVincentis;Home Office;Richmond;16;Kentucky;South
60610;3926;RD-19810;Ross DeVincentis;Home Office;Chicago;12;Illinois;Central
44312;3927;RD-19810;Ross DeVincentis;Home Office;Akron;34;Ohio;East
77070;3928;RD-19810;Ross DeVincentis;Home Office;Houston;42;Texas;Central
28314;3929;RD-19810;Ross DeVincentis;Home Office;Fayetteville;32;North Carolina;South
88220;3930;RD-19900;Ruben Dartt;Consumer;Carlsbad;30;New Mexico;West
97206;3931;RD-19900;Ruben Dartt;Consumer;Portland;36;Oregon;West
92037;3932;RD-19900;Ruben Dartt;Consumer;San Diego;4;California;West
91360;3933;RD-19900;Ruben Dartt;Consumer;Thousand Oaks;4;California;West
47401;3934;RD-19900;Ruben Dartt;Consumer;Bloomington;13;Indiana;Central
94109;3935;RD-19900;Ruben Dartt;Consumer;San Francisco;4;California;West
98006;3936;RD-19900;Ruben Dartt;Consumer;Bellevue;46;Washington;West
19120;3937;RD-19900;Ruben Dartt;Consumer;Philadelphia;37;Pennsylvania;East
48127;3938;RD-19900;Ruben Dartt;Consumer;Dearborn Heights;21;Michigan;Central
78745;3939;RD-19930;Russell D'Ascenzo;Consumer;Austin;42;Texas;Central
90032;3940;RD-19930;Russell D'Ascenzo;Consumer;Los Angeles;4;California;West
60623;3941;RD-19930;Russell D'Ascenzo;Consumer;Chicago;12;Illinois;Central
75217;3942;RD-19930;Russell D'Ascenzo;Consumer;Dallas;42;Texas;Central
44240;3943;RE-19405;Ricardo Emerson;Consumer;Kent;34;Ohio;East
75081;3944;RE-19450;Richard Eichhorn;Consumer;Dallas;42;Texas;Central
13021;3945;RE-19450;Richard Eichhorn;Consumer;Auburn;31;New York;East
54703;3946;RE-19450;Richard Eichhorn;Consumer;Eau Claire;48;Wisconsin;Central
94601;3947;RE-19450;Richard Eichhorn;Consumer;Oakland;4;California;West
62521;3948;RE-19450;Richard Eichhorn;Consumer;Decatur;12;Illinois;Central
3820;3949;RF-19345;Randy Ferguson;Corporate;Dover;28;New Hampshire;East
33180;3950;RF-19345;Randy Ferguson;Corporate;Miami;9;Florida;South
30062;3951;RF-19345;Randy Ferguson;Corporate;Marietta;10;Georgia;South
85023;3952;RF-19345;Randy Ferguson;Corporate;Phoenix;2;Arizona;West
10024;3953;RF-19345;Randy Ferguson;Corporate;New York City;31;New York;East
60610;3954;RF-19345;Randy Ferguson;Corporate;Chicago;12;Illinois;Central
32839;3955;RF-19345;Randy Ferguson;Corporate;Orlando;9;Florida;South
30344;3956;RF-19345;Randy Ferguson;Corporate;East Point;10;Georgia;South
48183;3957;RF-19735;Roland Fjeld;Consumer;Trenton;21;Michigan;Central
95123;3958;RF-19735;Roland Fjeld;Consumer;San Jose;4;California;West
29203;3959;RF-19735;Roland Fjeld;Consumer;Columbia;39;South Carolina;South
60610;3960;RF-19735;Roland Fjeld;Consumer;Chicago;12;Illinois;Central
10024;3961;RF-19735;Roland Fjeld;Consumer;New York City;31;New York;East
73120;3962;RF-19735;Roland Fjeld;Consumer;Oklahoma City;35;Oklahoma;Central
92105;3963;RF-19735;Roland Fjeld;Consumer;San Diego;4;California;West
10024;3964;RF-19840;Roy Französisch;Consumer;New York City;31;New York;East
